"group","longitude","latitude"
131,25.003125,35.409863
131,25.104297,35.346924
131,25.475684,35.306201
131,25.730176,35.348584
131,25.74502,35.142725
131,25.791309,35.122852
131,26.028027,35.215283
131,26.167871,35.215088
131,26.320215,35.315137
131,26.244336,35.044678
131,26.165625,35.018604
131,25.829688,35.025195
131,24.799805,34.934473
131,24.745215,34.950635
131,24.708887,35.089062
131,23.883594,35.246094
131,23.638086,35.235156
131,23.561621,35.295166
131,23.569824,35.534766
131,23.608691,35.56626
131,23.672656,35.513916
131,23.736914,35.655518
131,23.793359,35.556201
131,23.920605,35.528174
132,26.410547,41.696338
132,26.581348,41.60127
132,26.624902,41.401758
132,26.602344,41.35415
132,26.330664,41.23877
132,26.354102,40.99707
132,26.10918,40.749658
132,26.038965,40.726758
132,25.855664,40.844092
132,25.250098,40.932812
132,25.104492,40.994727
132,24.792969,40.85752
132,24.477051,40.947754
132,24.082324,40.724072
132,23.762793,40.747803
132,23.743262,40.677002
132,23.878906,40.544385
132,23.831934,40.481543
132,23.866797,40.418555
132,24.030566,40.409326
132,24.212793,40.327783
132,24.343359,40.147705
132,24.158789,40.280029
132,23.913184,40.358789
132,23.72793,40.329736
132,23.720508,40.286279
132,23.96748,40.114551
132,24.000781,40.024609
132,23.94707,39.965576
132,23.835352,40.022266
132,23.664551,40.223828
132,23.42627,40.263965
132,23.386426,40.221973
132,23.433203,40.11543
132,23.674121,39.958887
132,23.627344,39.924072
132,23.395605,39.989844
132,23.328223,40.089941
132,23.312012,40.216455
132,22.896484,40.399902
132,22.851367,40.490625
132,22.922266,40.590869
132,22.629492,40.495557
132,22.642676,40.366602
132,22.569336,40.119336
132,22.592188,40.036914
132,22.835742,39.800586
132,22.978809,39.563818
132,23.233398,39.358447
132,23.327734,39.174902
132,23.154688,39.101465
132,23.119434,39.132764
132,23.161719,39.257764
132,22.992871,39.331055
132,22.921387,39.306348
132,22.838965,39.258594
132,22.886035,39.169971
132,22.965527,39.030908
132,23.066699,39.037939
132,22.802637,38.901611
132,22.569141,38.86748
132,23.020313,38.741895
132,23.137695,38.667969
132,23.25293,38.66123
132,23.368945,38.525537
132,23.569629,38.489404
132,23.683984,38.352441
132,23.966992,38.275
132,24.024512,38.139795
132,24.055371,37.709619
132,23.971582,37.676758
132,23.580469,38.010547
132,23.501758,38.034863
132,23.193652,37.959033
132,23.036328,37.878369
132,23.147168,37.795312
132,23.197559,37.620215
132,23.396191,37.579785
132,23.489258,37.440186
132,23.161523,37.333838
132,23.1,37.36377
132,23.096484,37.440576
132,23.015137,37.481787
132,22.775,37.585107
132,22.725391,37.542139
132,22.765039,37.393311
132,22.851074,37.29082
132,23.060352,36.853516
132,23.041016,36.644531
132,23.160156,36.448096
132,22.98291,36.528369
132,22.779883,36.786182
132,22.717188,36.793945
132,22.608398,36.779736
132,22.489063,36.568164
132,22.489453,36.446924
132,22.427734,36.475781
132,22.374805,36.513574
132,22.375977,36.701904
132,22.080469,37.028955
132,21.955566,36.990088
132,21.892383,36.737305
132,21.738086,36.863232
132,21.58291,37.080957
132,21.578809,37.200391
132,21.69248,37.309277
132,21.678906,37.387207
132,21.571289,37.541016
132,21.329297,37.669336
132,21.288477,37.774512
132,21.124707,37.891602
132,21.308105,38.027441
132,21.403711,38.19668
132,21.658398,38.175098
132,21.824707,38.328125
132,21.95332,38.321191
132,22.920313,37.958301
132,22.893164,38.050928
132,23.12207,38.07334
132,23.183496,38.133691
132,23.093555,38.196436
132,22.834375,38.234717
132,22.42168,38.438525
132,22.319922,38.356836
132,21.965332,38.412451
132,21.472559,38.321387
132,21.331055,38.487305
132,21.30332,38.373926
132,21.182617,38.345557
132,21.113184,38.384668
132,20.992188,38.654004
132,20.873242,38.775732
132,20.776855,38.80752
132,20.768555,38.874414
132,20.777344,38.927881
132,20.893164,38.941113
132,21.111621,38.896289
132,21.152344,38.92207
132,21.118359,39.02998
132,20.779688,39.008545
132,20.468262,39.255273
132,20.300781,39.3271
132,20.191406,39.545801
132,20.00127,39.709424
132,20.131055,39.661621
132,20.248242,39.678369
132,20.306152,39.79668
132,20.382422,39.802637
132,20.311133,39.979443
132,20.408008,40.049463
132,20.657422,40.117383
132,20.806055,40.445459
132,20.950195,40.494385
132,21.030859,40.622461
132,20.955762,40.775293
132,20.964258,40.849902
132,21.32373,40.867139
132,21.404102,40.907178
132,21.575781,40.868945
132,21.779492,40.950439
132,21.993359,41.130957
132,22.184473,41.158643
132,22.493555,41.118506
132,22.724805,41.178516
132,22.783887,41.331982
132,23.155957,41.32207
132,23.239844,41.384961
132,23.635156,41.386768
132,24.011328,41.460059
132,24.056055,41.527246
132,24.518262,41.552539
132,24.595996,41.442725
132,24.77373,41.356104
132,24.846875,41.394238
132,24.993555,41.36499
132,25.251172,41.243555
132,25.784961,41.33042
132,25.92334,41.311914
132,26.135352,41.385742
132,26.143555,41.521533
132,26.066016,41.673242
132,26.107422,41.725684
132,26.200586,41.743799
132,26.410547,41.696338
133,9.524023,47.524219
133,9.182813,47.670703
133,8.881152,47.656396
133,8.831152,47.703613
133,8.72832,47.700049
133,8.572656,47.775635
133,8.403418,47.687793
133,8.570508,47.637793
133,8.430078,47.592139
133,8.198242,47.606934
133,7.927051,47.563867
133,7.56543,47.606543
133,7.538574,47.773633
133,7.593262,47.905664
133,7.616602,48.156787
133,7.705664,48.280029
133,7.837988,48.636035
133,8.140332,48.886426
133,8.134863,48.973584
133,7.610938,49.061768
133,7.450586,49.152197
133,7.036719,49.112695
133,7.001465,49.179883
133,6.891211,49.20752
133,6.735449,49.160596
133,6.534277,49.394678
133,6.344336,49.452734
133,6.37832,49.599609
133,6.484766,49.707812
133,6.487305,49.798486
133,6.256055,49.872168
133,6.109766,50.034375
133,6.175098,50.232666
133,6.364453,50.316162
133,6.340918,50.451758
133,6.178711,50.52251
133,6.235938,50.59668
133,5.993945,50.750439
133,6.048438,50.904883
133,5.85752,51.030127
133,6.12998,51.147412
133,6.075879,51.224121
133,6.198828,51.45
133,5.94873,51.802686
133,6.166504,51.880762
133,6.355664,51.824658
133,6.741797,51.910889
133,6.802441,51.980176
133,6.715625,52.036182
133,6.724512,52.080225
133,6.977246,52.205518
133,7.019629,52.266016
133,7.035156,52.380225
133,7.001855,52.418994
133,6.748828,52.464014
133,6.691602,52.530176
133,6.710742,52.617871
133,6.748438,52.634082
133,7.013184,52.633545
133,7.179492,52.966211
133,7.197266,53.282275
133,7.05332,53.37583
133,7.107129,53.556982
133,7.285254,53.681348
133,8.009277,53.690723
133,8.16709,53.543408
133,8.108496,53.467676
133,8.245215,53.445312
133,8.333887,53.606201
133,8.492676,53.514355
133,8.495215,53.394238
133,8.538477,53.556885
133,8.50625,53.670752
133,8.528418,53.781104
133,8.618945,53.875
133,8.897754,53.835693
133,9.205566,53.855957
133,9.321973,53.813477
133,9.585352,53.600488
133,9.783984,53.554639
133,9.63125,53.600195
133,9.312012,53.859131
133,8.978125,53.926221
133,8.903516,54.000293
133,8.906641,54.260791
133,8.780371,54.313037
133,8.644922,54.294971
133,8.648047,54.397656
133,8.951855,54.467578
133,8.957227,54.53833
133,8.682324,54.791846
133,8.670313,54.903418
133,8.90293,54.896924
133,9.25498,54.808008
133,9.61582,54.85542
133,9.892285,54.780615
133,10.022168,54.673926
133,10.028809,54.581299
133,9.868652,54.472461
133,10.143457,54.488428
133,10.212402,54.408936
133,10.360449,54.43833
133,10.731543,54.31626
133,11.013379,54.37915
133,11.064355,54.280518
133,11.008594,54.181152
133,10.810742,54.075146
133,10.85459,54.009814
133,10.917773,53.995312
133,11.104297,54.00918
133,11.399609,53.944629
133,11.796289,54.145459
133,12.111328,54.168311
133,12.575391,54.467383
133,13.028613,54.411035
133,13.147461,54.282715
133,13.448047,54.140869
133,13.724219,54.153223
133,13.822266,54.019043
133,13.865527,53.853369
133,14.025,53.767432
133,14.258887,53.729639
133,14.414551,53.283496
133,14.410938,53.199023
133,14.368555,53.105566
133,14.138867,52.932861
133,14.128613,52.878223
133,14.514063,52.645605
133,14.619434,52.528516
133,14.55459,52.359668
133,14.679883,52.25
133,14.70459,52.110205
133,14.752539,52.081836
133,14.674902,51.904834
133,14.60166,51.832373
133,14.724902,51.661719
133,14.724707,51.523877
133,14.935547,51.435352
133,15.016602,51.252734
133,14.963867,51.095117
133,14.766504,50.818311
133,14.613574,50.855566
133,14.623828,50.914746
133,14.545703,50.993945
133,14.319727,51.037793
133,14.255859,51.001855
133,14.369043,50.89873
133,13.556738,50.704639
133,13.436133,50.601074
133,13.374609,50.621729
133,13.237695,50.576758
133,13.181152,50.510498
133,13.016406,50.490381
133,12.942676,50.406445
133,12.76543,50.430957
133,12.549023,50.393408
133,12.277344,50.181445
133,12.134863,50.310937
133,12.089746,50.268555
133,12.207813,50.09751
133,12.512012,49.895801
133,12.390527,49.739648
133,12.632031,49.46123
133,12.813379,49.329346
133,12.916699,49.330469
133,13.140527,49.15835
133,13.28877,49.097461
133,13.401172,48.977588
133,13.547656,48.959668
133,13.769922,48.815967
133,13.814746,48.766943
133,13.785352,48.587451
133,13.675195,48.523047
133,13.486621,48.581836
133,13.374609,48.361377
133,12.897461,48.203711
133,12.760352,48.106982
133,12.953516,47.890625
133,12.954199,47.807764
133,12.897656,47.721875
133,13.033594,47.69873
133,13.054102,47.655127
133,13.014355,47.478076
133,12.809375,47.542187
133,12.771387,47.639404
133,12.68584,47.669336
133,12.48291,47.637305
133,12.209277,47.718262
133,12.185645,47.619531
133,11.716797,47.583496
133,11.297949,47.424902
133,11.041992,47.393115
133,10.980859,47.398145
133,10.873047,47.520215
133,10.439453,47.551562
133,10.369141,47.366064
133,10.183008,47.278809
133,10.200293,47.363428
133,10.066309,47.393359
133,10.059863,47.449072
133,9.971582,47.505322
133,9.748926,47.575537
133,9.650586,47.525879
133,9.524023,47.524219
134,13.73418,54.31543
134,13.707324,54.281152
134,13.594922,54.338184
134,13.482031,54.337402
134,13.414551,54.249561
134,13.364355,54.24585
134,13.162109,54.364551
134,13.17666,54.544238
134,13.239941,54.638428
134,13.336816,54.697119
134,13.422754,54.699316
134,13.491211,54.615381
134,13.657617,54.55957
134,13.670703,54.535449
134,13.580469,54.463965
134,13.70918,54.382715
134,13.73418,54.31543
135,14.211426,53.950342
135,14.213672,53.870752
135,13.925781,53.879053
135,13.92168,53.996631
135,13.827148,54.05957
135,13.827734,54.127246
135,14.211426,53.950342
136,11.129297,54.416016
136,11.011719,54.466162
136,11.043457,54.515479
136,11.233594,54.50127
136,11.282813,54.417969
136,11.129297,54.416016
137,8.284668,54.76709
137,8.295703,54.908301
137,8.405176,55.05874
137,8.451465,55.055371
137,8.39043,54.986279
137,8.379883,54.899854
137,8.62959,54.891748
137,8.347363,54.847607
137,8.284668,54.76709
138,8.587891,54.712695
138,8.453809,54.691064
138,8.400391,54.714111
138,8.468164,54.757422
138,8.573438,54.74873
138,8.587891,54.712695
139,9.454199,42.658594
139,9.526172,42.552637
139,9.550684,42.129736
139,9.400879,41.926221
139,9.374219,41.678809
139,9.186133,41.384912
139,8.80752,41.588379
139,8.886816,41.700684
139,8.717969,41.761426
139,8.758691,41.87041
139,8.74043,41.925146
139,8.621875,41.930713
139,8.700977,42.095605
139,8.587793,42.16084
139,8.566211,42.218799
139,8.675488,42.284033
139,8.565625,42.357715
139,8.713086,42.549756
139,8.814844,42.60791
139,9.043652,42.66167
139,9.137891,42.73291
139,9.313379,42.713184
139,9.363184,43.017383
139,9.463281,42.981006
139,9.454199,42.658594
140,7.494922,47.547363
140,7.42002,47.455176
140,7.343164,47.433105
140,7.203125,47.432715
140,7.136035,47.489844
140,7.053418,47.489355
140,6.900391,47.394238
140,7.000586,47.32251
140,6.666895,47.026514
140,6.45625,46.94834
140,6.410156,46.75542
140,6.160742,46.611035
140,6.067969,46.458545
140,6.123242,46.378613
140,6.095898,46.279395
140,5.97002,46.214697
140,5.971484,46.151221
140,6.006641,46.142334
140,6.199414,46.193066
140,6.272949,46.252246
140,6.234668,46.332617
140,6.428906,46.430518
140,6.776074,46.406641
140,6.816797,46.275195
140,6.77207,46.165137
140,7.021094,45.925781
140,6.804492,45.814551
140,6.790918,45.740869
140,7.153418,45.400928
140,7.07832,45.239941
140,6.842285,45.135645
140,6.692285,45.144287
140,6.627734,45.117969
140,6.634766,45.068164
140,6.738184,44.921387
140,6.992676,44.827295
140,7.030664,44.716699
140,6.960352,44.677148
140,6.842969,44.510693
140,6.900195,44.335742
140,7.318555,44.137988
140,7.637207,44.164844
140,7.677148,44.083154
140,7.482031,43.864893
140,7.493164,43.767139
140,7.39502,43.765332
140,7.181445,43.659131
140,6.716602,43.373584
140,6.657227,43.26167
140,6.570215,43.199072
140,6.115918,43.072363
140,5.809473,43.0979
140,5.671582,43.177832
140,5.406543,43.228516
140,5.320215,43.344922
140,5.073145,43.366602
140,5.059766,43.444531
140,4.712109,43.373291
140,4.224219,43.479639
140,4.052637,43.593066
140,3.91084,43.563086
140,3.784766,43.461621
140,3.258887,43.193213
140,3.051758,42.915137
140,3.090918,42.590869
140,3.211426,42.431152
140,2.891406,42.456055
140,2.701855,42.408496
140,2.65166,42.340479
140,2.200391,42.420947
140,2.032715,42.353516
140,1.706055,42.50332
140,1.740234,42.556738
140,1.709863,42.604443
140,1.501367,42.642725
140,1.42832,42.595898
140,1.349414,42.690674
140,0.764453,42.838037
140,0.669824,42.835742
140,0.631641,42.6896
140,0.201367,42.719336
140,-0.041162,42.689111
140,-0.299316,42.825342
140,-0.586426,42.798975
140,-0.762646,42.939795
140,-1.175439,43.021143
140,-1.285449,43.059619
140,-1.300049,43.100977
140,-1.370508,43.037598
140,-1.46084,43.051758
140,-1.410693,43.240088
140,-1.712842,43.307031
140,-1.794043,43.407324
140,-1.631445,43.438037
140,-1.484863,43.56377
140,-1.345996,44.020215
140,-1.245508,44.559863
140,-1.170801,44.661816
140,-1.076953,44.689844
140,-1.152881,44.764014
140,-1.245215,44.666699
140,-1.189062,45.161475
140,-1.081006,45.532422
140,-0.826318,45.380664
140,-0.76665,45.314355
140,-0.691113,45.093457
140,-0.548486,45.000586
140,-0.641113,45.090186
140,-0.790771,45.468018
140,-1.195996,45.714453
140,-1.209961,45.770898
140,-1.031738,45.741064
140,-1.104395,45.925342
140,-1.146289,46.311377
140,-1.39248,46.350098
140,-1.786523,46.514844
140,-2.059375,46.810303
140,-2.090283,46.920508
140,-2.018896,47.037646
140,-2.19707,47.162939
140,-2.108301,47.262939
140,-2.027588,47.273584
140,-1.742529,47.215967
140,-1.975391,47.310693
140,-2.353027,47.27876
140,-2.503125,47.312061
140,-2.530029,47.381592
140,-2.427686,47.470898
140,-2.554053,47.527051
140,-2.770312,47.513867
140,-2.796777,47.537256
140,-2.733105,47.601807
140,-2.787207,47.625537
140,-2.964062,47.601074
140,-3.064209,47.621338
140,-3.158838,47.694678
140,-3.443945,47.711035
140,-3.900928,47.837549
140,-4.312109,47.8229
140,-4.427979,47.968945
140,-4.678809,48.039502
140,-4.629199,48.085791
140,-4.377832,48.128809
140,-4.329443,48.169971
140,-4.512207,48.229736
140,-4.577148,48.290039
140,-4.241406,48.303662
140,-4.393164,48.367627
140,-4.719385,48.363135
140,-4.7625,48.450244
140,-4.720752,48.539893
140,-4.531201,48.619971
140,-4.058887,48.70752
140,-3.714795,48.710498
140,-3.471484,48.812939
140,-3.231445,48.84082
140,-3.003223,48.790674
140,-2.692334,48.536816
140,-2.446191,48.648291
140,-2.079443,48.64502
140,-2.003711,48.58208
140,-1.905713,48.697119
140,-1.824707,48.630518
140,-1.376465,48.652588
140,-1.480469,48.697607
140,-1.565479,48.805518
140,-1.583105,49.202393
140,-1.813428,49.490137
140,-1.870068,49.595117
140,-1.856445,49.683789
140,-1.588232,49.667676
140,-1.365723,49.707275
140,-1.258643,49.680176
140,-1.232275,49.494873
140,-1.138525,49.387891
140,-0.163477,49.296777
140,0.136133,49.401514
140,0.416895,49.448389
140,0.439258,49.473193
140,0.277637,49.463281
140,0.129395,49.508447
140,0.109375,49.55752
140,0.186719,49.703027
140,0.616211,49.862939
140,1.245508,49.998242
140,1.592773,50.252197
140,1.551563,50.293945
140,1.579492,50.739258
140,1.672266,50.88501
140,1.9125,50.990625
140,2.524902,51.097119
140,2.601465,50.955273
140,2.596777,50.875928
140,2.759375,50.750635
140,2.839746,50.711768
140,3.106836,50.779443
140,3.234961,50.662939
140,3.27334,50.531543
140,3.59541,50.477344
140,3.689355,50.306055
140,3.748047,50.343506
140,3.949707,50.335938
140,4.174609,50.246484
140,4.135254,50.143799
140,4.192188,50.094141
140,4.136816,50
140,4.176074,49.960254
140,4.54502,49.960254
140,4.656152,50.002441
140,4.706641,50.09707
140,4.818652,50.153174
140,4.860547,50.135889
140,4.790039,49.95957
140,4.841504,49.914502
140,4.867578,49.788135
140,5.006934,49.778369
140,5.278809,49.67793
140,5.507324,49.510889
140,5.789746,49.538281
140,6.011426,49.445459
140,6.242188,49.494336
140,6.534277,49.394678
140,6.735449,49.160596
140,6.891211,49.20752
140,7.001465,49.179883
140,7.036719,49.112695
140,7.450586,49.152197
140,7.610938,49.061768
140,8.134863,48.973584
140,8.140332,48.886426
140,7.837988,48.636035
140,7.705664,48.280029
140,7.616602,48.156787
140,7.529395,47.673877
140,7.615625,47.592725
140,7.494922,47.547363
141,-1.213574,45.816602
141,-1.368701,45.967676
141,-1.388672,46.050391
141,-1.17832,45.904053
141,-1.213574,45.816602
142,19.888281,60.405811
142,20.087402,60.353418
142,20.258887,60.261279
142,20.194727,60.193555
142,20.042578,60.180664
142,20.033984,60.093555
142,19.745996,60.098975
142,19.672266,60.233008
142,19.686914,60.267627
142,19.779004,60.285547
142,19.785254,60.213379
142,19.847656,60.220557
142,19.871582,60.301611
142,19.787793,60.354053
142,19.823047,60.390186
142,19.888281,60.405811
143,19.66748,60.164746
143,19.579883,60.135059
143,19.519043,60.18457
143,19.551367,60.243848
143,19.628809,60.246094
143,19.66748,60.164746
144,20.603418,60.016943
144,20.521777,60.01167
144,20.397949,60.040674
144,20.569141,60.069629
144,20.603418,60.016943
145,31,62.3641339057722
145,30.565625,62.127588
145,29.25166,61.287793
145,28.407422,60.896924
145,27.797656,60.536133
145,27.462402,60.464844
145,27.205273,60.543457
145,26.534668,60.412891
145,26.519727,60.471582
145,26.606445,60.62793
145,26.569336,60.624561
145,26.456445,60.466797
145,26.377734,60.424072
145,26.204688,60.406592
145,25.955957,60.474219
145,26.03584,60.341504
145,25.945898,60.346777
145,25.758008,60.267529
145,25.656445,60.333203
145,25.155859,60.194092
145,24.600488,60.114258
145,24.445605,60.021289
145,24.342578,60.042334
145,23.721777,59.965674
145,23.463574,59.98623
145,23.181445,59.844922
145,23.021289,59.816016
145,22.963867,59.826367
145,23.188477,59.972217
145,23.198438,60.021826
145,22.994141,60.098535
145,22.911719,60.209717
145,22.86709,60.21582
145,22.819141,60.101367
145,22.749805,60.057275
145,22.462695,60.029199
145,22.438574,60.090283
145,22.471094,60.146973
145,22.442676,60.156885
145,22.469727,60.201318
145,22.589941,60.228369
145,22.512305,60.281348
145,22.584961,60.380566
145,22.25791,60.400928
145,21.854297,60.50542
145,21.805273,60.594141
145,21.613281,60.530957
145,21.436035,60.596387
145,21.360547,60.96748
145,21.513477,61.281201
145,21.506641,61.484326
145,21.565039,61.484326
145,21.498242,61.551953
145,21.605957,61.591553
145,21.384863,61.914941
145,21.255957,61.989648
145,21.353711,62.223828
145,21.343359,62.277393
145,21.323438,62.342578
145,21.165625,62.414062
145,21.103613,62.622949
145,21.143848,62.73999
145,21.45752,62.95
145,21.4671383875462,63
145,31,63
145,31,62.3641339057722
146,21.994238,60.33667
146,21.818652,60.381836
146,21.827246,60.469922
146,21.906836,60.438477
146,21.950293,60.401709
146,21.907813,60.393164
146,21.994238,60.33667
147,22.175098,60.370752
147,22.35498,60.355859
147,22.415527,60.303369
147,22.312891,60.269971
147,22.360547,60.165576
147,22.258301,60.165625
147,22.077148,60.286328
147,22.175098,60.370752
148,21.436914,60.483057
148,21.3,60.479785
148,21.214551,60.603857
148,21.268066,60.638281
148,21.450879,60.52959
148,21.436914,60.483057
149,21.833203,60.140527
149,21.69502,60.114355
149,21.704785,60.172314
149,21.864355,60.201807
149,21.833203,60.140527
150,21.62832,60.107812
150,21.486035,60.126807
150,21.634082,60.168994
150,21.62832,60.107812
151,27.326563,57.525488
151,26.966016,57.609131
151,26.462109,57.544482
151,26.298047,57.601074
151,25.991113,57.838184
151,25.79375,57.868555
151,25.282617,58.048486
151,25.258301,57.996143
151,25.111035,58.063428
151,24.322559,57.870605
151,24.463867,58.105957
151,24.4875,58.261621
151,24.549707,58.30459
151,24.529102,58.354248
151,24.336914,58.381396
151,24.235645,58.289551
151,24.114844,58.266113
151,23.767578,58.36084
151,23.691504,58.505615
151,23.562793,58.57583
151,23.509277,58.658545
151,23.530664,58.71626
151,23.680762,58.787158
151,23.503613,58.789844
151,23.432031,58.920654
151,23.515039,58.999219
151,23.467773,59.032178
151,23.516992,59.107568
151,23.494434,59.195654
151,23.78252,59.275146
151,24.083398,59.291895
151,24.053613,59.372314
151,24.175391,59.375928
151,24.380371,59.472656
151,24.583594,59.455664
151,24.877539,59.52207
151,25.44375,59.521143
151,25.520898,59.559473
151,25.509277,59.639014
151,26.625,59.553906
151,26.974707,59.450635
151,27.892578,59.414209
151,28.0125,59.484277
151,28.151074,59.374414
151,27.897656,59.277637
151,27.757617,59.052002
151,27.513086,58.886279
151,27.43418,58.787256
151,27.531348,58.435254
151,27.502441,58.221338
151,27.673438,57.934619
151,27.776953,57.856738
151,27.54209,57.799414
151,27.4,57.666797
151,27.326563,57.525488
152,22.546973,58.627393
152,22.964258,58.605713
152,23.323242,58.45083
152,23.127148,58.435986
152,22.730273,58.230664
152,22.37168,58.217139
152,22.269336,58.160742
152,22.152441,57.966797
152,21.996875,57.931348
152,21.985547,57.995166
152,22.187695,58.154346
152,21.882129,58.262354
152,21.854492,58.30166
152,21.924414,58.315869
152,21.984082,58.38667
152,21.862305,58.497168
152,22.266602,58.507959
152,22.328125,58.580859
152,22.546973,58.627393
153,22.841699,58.777441
153,22.767285,58.820898
153,22.661426,58.70918
153,22.542188,58.68999
153,22.472656,58.712061
153,22.411035,58.863379
153,22.05625,58.943604
153,22.462598,58.974316
153,22.587207,59.081201
153,22.649414,59.087109
153,22.702246,59.074414
153,22.725488,59.015088
153,22.909863,58.991211
153,22.981641,58.919824
153,23.008691,58.833936
153,22.841699,58.777441
154,23.260352,58.53999
154,23.063477,58.611084
154,23.16543,58.678125
154,23.332813,58.648584
154,23.343555,58.550342
154,23.260352,58.53999
155,-6.642773,61.768311
155,-6.83916,61.840771
155,-6.884766,61.899121
155,-6.662109,61.861768
155,-6.62583,61.826709
155,-6.642773,61.768311
156,-6.679688,61.414307
156,-6.888135,61.534766
156,-6.934863,61.634326
156,-6.740625,61.570508
156,-6.679688,61.414307
157,-7.235303,62.151221
157,-7.065186,62.073242
157,-7.116797,62.046826
157,-7.254932,62.046143
157,-7.379102,62.074805
157,-7.422607,62.140283
157,-7.235303,62.151221
158,-6.655811,62.093604
158,-6.823437,62.139111
158,-6.837695,62.09541
158,-6.714404,61.96416
158,-6.809717,61.977441
158,-7.013574,62.093994
158,-7.172168,62.285596
158,-6.958643,62.31626
158,-6.631055,62.227881
158,-6.655811,62.093604
159,-6.453857,62.186523
159,-6.559473,62.224512
159,-6.55459,62.355664
159,-6.406055,62.258643
159,-6.453857,62.186523
160,12.571191,55.684961
160,12.243457,55.537891
160,12.215039,55.466504
160,12.385156,55.385645
160,12.413086,55.286182
160,12.089941,55.188135
160,12.050391,54.815332
160,11.862305,54.772607
160,11.740918,54.915332
160,11.653809,55.186914
160,11.286328,55.204443
160,11.170703,55.328613
160,11.189746,55.465625
160,11.120996,55.600732
160,11.008789,55.644434
160,10.978906,55.721533
160,11.322266,55.752539
160,11.463672,55.879297
160,11.474707,55.943457
160,11.627734,55.956885
160,11.695898,55.90791
160,11.690918,55.729004
160,11.819727,55.697656
160,11.93457,55.895898
160,11.866406,55.968164
160,12.218945,56.118652
160,12.323242,56.122119
160,12.608398,56.033008
160,12.524805,55.918457
160,12.571191,55.684961
161,9.725,54.825537
161,9.61582,54.85542
161,9.25498,54.808008
161,8.90293,54.896924
161,8.670313,54.903418
161,8.638281,55.045557
161,8.572949,55.134277
161,8.669824,55.155664
161,8.615918,55.418213
161,8.132129,55.599805
161,8.202344,55.982373
161,8.121484,56.139893
161,8.163965,56.606885
161,8.55293,56.560303
161,8.67168,56.495654
161,8.736133,56.627441
161,8.888086,56.735059
161,9.06709,56.793848
161,9.196387,56.70166
161,9.254883,57.011719
161,9.110449,57.043652
161,8.992773,57.016113
161,8.771973,56.725293
161,8.468359,56.664551
161,8.268262,56.754004
161,8.266309,56.815332
161,8.427051,56.984424
161,8.618555,57.111279
161,9.433594,57.174316
161,9.554297,57.232471
161,9.962305,57.580957
161,10.259082,57.617041
161,10.609961,57.736914
161,10.480957,57.648682
161,10.444629,57.562207
161,10.537109,57.448535
161,10.524121,57.243213
161,10.296094,56.999121
161,10.282715,56.620508
161,10.490234,56.520508
161,10.845898,56.521729
161,10.926172,56.443262
161,10.856445,56.295508
161,10.753418,56.241992
161,10.538965,56.200342
161,10.426953,56.276172
161,10.31875,56.212891
161,10.183008,55.865186
161,9.903711,55.842822
161,10.023633,55.761426
161,9.591113,55.493213
161,9.670996,55.266406
161,9.453711,55.039551
161,9.64541,55.022803
161,9.732324,54.968018
161,9.725,54.825537
162,10.622754,55.612842
162,10.819238,55.321875
162,10.785352,55.269775
162,10.808398,55.203027
162,10.785254,55.133398
162,10.623828,55.052441
162,10.442773,55.048779
162,9.98877,55.163184
162,9.858984,55.357227
162,9.860645,55.515479
162,10.286133,55.61084
162,10.505078,55.558057
162,10.622754,55.612842
163,11.538379,54.82959
163,11.739551,54.807422
163,11.765918,54.679443
163,11.457422,54.628857
163,11.035547,54.773096
163,11.058594,54.940576
163,11.258496,54.951807
163,11.538379,54.82959
164,10.689746,54.745068
164,10.62168,54.851416
164,10.951074,55.156201
164,10.765234,54.799658
164,10.689746,54.745068
165,12.549219,54.965771
165,12.35752,54.961816
165,12.184473,54.89248
165,12.118848,54.914404
165,12.274023,55.064111
165,12.513281,54.997314
165,12.549219,54.965771
166,12.571582,55.554004
166,12.520313,55.6146
166,12.62002,55.679346
166,12.665723,55.596533
166,12.571582,55.554004
167,10.504883,54.860547
167,10.340527,54.858936
167,10.199902,54.962744
167,10.504883,54.860547
168,10.06123,54.886377
168,9.80625,54.906006
168,9.771191,55.059912
168,9.998828,54.986475
168,10.06123,54.886377
169,10.590332,55.765088
169,10.526953,55.783789
169,10.516113,55.958545
169,10.547168,55.991943
169,10.661719,55.877588
169,10.590332,55.765088
170,11.011426,57.229102
170,10.873828,57.262256
170,10.93457,57.308594
170,11.174512,57.3229
170,11.011426,57.229102
171,15.050781,55.004932
171,14.68418,55.102246
171,14.713672,55.238037
171,14.765332,55.296729
171,15.132617,55.144531
171,15.137109,55.087158
171,15.050781,55.004932
172,18.832227,49.510791
172,18.596484,49.491455
172,18.364844,49.33623
172,18.160938,49.257373
172,18.085938,49.065137
172,17.758496,48.888135
172,17.482617,48.827783
172,17.135645,48.841064
172,16.953125,48.598828
172,16.883691,48.703711
172,16.543555,48.79624
172,16.367285,48.738965
172,16.057227,48.754785
172,15.825195,48.864453
172,15.700781,48.860449
172,15.310938,48.974023
172,15.161719,48.946289
172,14.993457,49.001123
172,14.922559,48.771387
172,14.785938,48.747363
172,14.706641,48.671924
172,14.691309,48.599219
172,14.488672,48.625537
172,14.367578,48.576221
172,14.189844,48.578564
172,14.049121,48.60249
172,13.98877,48.692432
172,13.814746,48.766943
172,13.547656,48.959668
172,13.440723,48.955566
